date,pm2_5,pm10,o3,no2,so2,co,temp,pressure,humidity,wind_speed,clouds
2022-10-01,58.78916666666670,64.92625,12.702500000000000,22.42333333333330,42.08625000000000,743.3695833333330,284.4,1004,90,2.57,100
2022-10-02,4.692916666666670,5.5625,36.86625,9.239166666666670,6.861666666666670,227.53000000000000,283.21,1006,92,5.14,0
2022-10-03,2.6558333333333300,3.4133333333333300,47.1325,6.505000000000000,5.8620833333333300,204.23541666666700,283.16,1009,87,5.14,0
2022-10-04,5.2633333333333300,6.8187500000000000,41.716250000000000,9.508750000000000,9.188750000000000,226.62666666666700,282.24,1018,88,3.09,0
2022-10-05,10.123333333333300,13.628750000000000,34.825000000000000,16.54,14.33458333333330,267.16708333333300,286.13,1017,83,1.54,0
2022-10-06,12.425416666666700,15.164166666666700,53.84500000000000,12.893750000000000,12.782916666666700,257.57125,284.02,1026,86,1.54,0
2022-10-07,20.497916666666700,25.047083333333300,31.548750000000000,18.977500000000000,22.942916666666700,362.78250000000000,285.54,1018,84,2.68,0
2022-10-08,18.900833333333300,21.691666666666700,40.84458333333330,12.587916666666700,10.088750000000000,261.1879166666670,286.44,1015,90,3.09,0
2022-10-09,16.728333333333300,21.04791666666670,27.81125,13.355000000000000,22.724166666666700,355.62000000000000,280.01,1024,91,0.0,1
2022-10-10,19.96625,25.08333333333330,26.359583333333300,15.89125,34.16375000000000,375.3708333333330,282.44,1017,82,5.14,0
2022-10-11,12.226250000000000,15.52375,29.688333333333300,17.653750000000000,16.71666666666670,292.8958333333330,281.2,1022,82,2.06,0
2022-10-12,43.55125,56.120416666666700,13.105416666666700,24.84,66.68208333333330,656.585,282.36,1024,84,1.54,20
2022-10-13,41.719166666666700,52.43833333333330,23.38875,26.207083333333300,64.97875000000000,581.4829166666670,281.15,1018,82,2.06,0
2022-10-14,16.42375,20.53625,16.995416666666700,20.755416666666700,19.97041666666670,332.39500000000000,284.33,1013,89,3.09,17
2022-10-15,13.939166666666700,16.059583333333300,37.52166666666670,12.452083333333300,10.536666666666700,280.93708333333300,287.16,1014,81,2.57,0
2022-10-16,11.789583333333300,13.756666666666700,44.76291666666670,12.51625,11.227916666666700,247.69750000000000,287.99,1021,88,1.54,0
2022-10-17,27.285000000000000,31.420833333333300,36.504583333333300,17.078333333333300,21.71666666666670,342.27,288.13,1023,84,3.09,0
2022-10-18,15.750000000000000,18.342916666666700,39.52958333333330,17.00708333333330,15.865000000000000,284.4129166666670,285.9,1018,95,3.6,75
2022-10-19,4.656666666666670,5.837083333333340,38.07833333333330,9.592916666666670,8.503750000000000,228.9920833333330,278.62,1023,88,3.6,0
2022-10-20,52.814166666666700,61.731250000000000,21.330416666666700,34.70875,105.66916666666700,803.7287500000000,277.87,1022,87,2.06,0
2022-10-21,10.422083333333300,13.657083333333300,35.14958333333330,19.792916666666700,15.29875,286.9170833333330,281.4,1011,85,3.6,0
2022-10-22,13.234166666666700,15.012083333333300,20.65625,17.963333333333300,12.889166666666700,298.04375000000000,285.26,1011,95,4.12,75
2022-10-23,16.41125,18.926666666666700,14.87166666666670,13.290833333333300,17.895416666666700,383.29750000000000,283.38,1014,95,1.03,20
2022-10-24,22.925000000000000,26.331666666666700,9.045416666666670,20.882083333333300,20.360416666666700,396.7875000000000,286.47,1010,93,2.06,95
2022-10-25,10.126666666666700,12.26375,15.693750000000000,18.021250000000000,15.153750000000000,308.6129166666670,286.23,1014,90,4.63,75
2022-10-26,28.64916666666670,34.52958333333330,8.872916666666670,18.228750000000000,35.57541666666670,520.98625,282.32,1022,94,0.51,75
2022-10-27,46.36541666666670,54.48125000000000,5.117083333333330,22.65541666666670,36.90541666666670,578.2829166666670,283.77,1025,95,1.54,67
2022-10-28,32.647916666666700,36.21958333333330,19.542083333333300,20.863333333333300,19.287500000000000,393.45,288.06,1019,88,1.54,0
2022-10-29,12.600000000000000,20.71083333333330,33.311250000000000,11.742500000000000,8.722500000000000,264.665,285.48,1019,91,2.57,0
2022-10-30,32.4468,38.396800000000000,16.5772,16.396400000000000,28.859600000000000,494.8052,283.46,1016,91,0.0,37
2022-10-31,56.858750000000000,66.31541666666670,1.8195833333333300,19.88458333333330,34.90750000000000,647.96125,285.6,1018,95,1.54,100
2022-11-01,122.88208333333300,151.32291666666700,1.9000000000000000,27.447083333333300,76.155,1002.8875000000000,283.74,1015,97,1.54,100
2022-11-02,31.065833333333300,38.73583333333330,9.595833333333330,21.905833333333300,22.72458333333330,392.4766666666670,283.03,1018,88,2.57,0
2022-11-03,43.24333333333330,52.231666666666700,15.029166666666700,27.15333333333330,77.33458333333330,625.2370833333330,279.69,1013,89,5.14,0
2022-11-04,11.195416666666700,13.859166666666700,39.937083333333300,14.339583333333300,12.332083333333300,268.4791666666670,282.74,1005,83,4.63,0
2022-11-05,14.863750000000000,16.94,18.93458333333330,16.049166666666700,17.706666666666700,332.5066666666670,281.79,1015,95,3.6,75
2022-11-06,38.35416666666670,48.094166666666700,12.988333333333300,29.11,72.5725,581.065,277.58,1016,93,2.06,1
2022-11-07,15.028333333333300,19.050833333333300,17.3875,22.120833333333300,18.342916666666700,334.48125,280.64,1014,88,2.06,20
2022-11-08,22.370416666666700,27.169583333333300,22.15041666666670,24.055000000000000,21.67458333333330,376.62208333333300,281.17,1014,90,3.09,0
2022-11-09,19.54625,23.59875,27.929166666666700,23.5475,18.760000000000000,353.2562500000000,280.51,1013,91,2.06,97
2022-11-10,17.285833333333300,20.53166666666670,9.571666666666670,21.81375,18.359166666666700,352.5625,280.03,1025,92,2.57,0
2022-11-11,11.605833333333300,15.35583333333330,15.090833333333300,20.378750000000000,15.661250000000000,299.99083333333300,282.75,1027,91,3.6,75
2022-11-12,16.143333333333300,20.19125,13.522083333333300,21.662916666666700,19.34958333333330,333.78625,281.77,1030,93,2.06,75
2022-11-13,45.861250000000000,53.11833333333330,9.187083333333330,26.47541666666670,49.21833333333330,655.3341666666670,281.31,1027,93,2.06,75
2022-11-14,20.45,25.61666666666670,20.505833333333300,27.039583333333300,27.497500000000000,387.0525,279.17,1018,90,5.14,75
2022-11-15,91.03541666666670,102.19916666666700,8.145416666666670,33.7725,125.63708333333300,957.9658333333330,277.73,1009,95,2.06,75
2022-11-16,11.985000000000000,13.767916666666700,21.275833333333300,15.194583333333300,14.269583333333300,284.83,276.08,1006,88,5.14,75
2022-11-17,13.844166666666700,17.098333333333300,21.906250000000000,19.667500000000000,30.990416666666700,352.00500000000000,271.75,1003,80,1.03,75
2022-11-18,15.287500000000000,18.783333333333300,17.617083333333300,23.886666666666700,32.25625000000000,362.01833333333300,270.46,1007,81,4.12,75
2022-11-19,11.615416666666700,14.237500000000000,26.654166666666700,24.386666666666700,32.10208333333330,340.60083333333300,269.3,1014,82,2.24,92
2022-11-20,16.467083333333300,20.460416666666700,20.43458333333330,24.768333333333300,32.52458333333330,366.19166666666700,270.6,1007,88,3.09,75
2022-11-21,33.26708333333330,39.197083333333300,4.8670833333333300,30.267083333333300,40.3225,503.4604166666670,273.97,1005,90,3.6,100
2022-11-22,22.282500000000000,27.27,3.915000000000000,24.44,28.719583333333300,416.39833333333300,274.03,1008,92,3.6,100
2022-11-23,13.492500000000000,16.324583333333300,24.783750000000000,18.070833333333300,18.859166666666700,326.69375000000000,271.5,1007,94,3.09,100
2022-11-24,17.67916666666670,20.168333333333300,21.857916666666700,23.530833333333300,38.122083333333300,392.19875000000000,272.29,1014,93,1.54,75
2022-11-25,66.74916666666670,74.18541666666670,0.2841666666666670,31.502083333333300,83.68666666666670,901.4995833333340,274.44,1018,96,1.03,100
2022-11-26,87.18541666666670,94.08416666666670,0.8470833333333330,34.50083333333330,52.23333333333330,1041.9675,273.29,1026,92,4.12,75
2022-11-27,44.73,51.137500000000000,2.9029166666666700,27.253750000000000,42.815416666666700,653.9416666666670,275.32,1026,94,0.51,75
2022-11-28,31.888333333333300,35.9825,7.974583333333330,23.620000000000000,25.33333333333330,501.65166666666700,273.85,1021,88,5.14,75
2022-11-29,12.925833333333300,15.52875,24.73541666666670,15.622916666666700,17.697916666666700,331.2825,274.07,1025,83,5.14,75
2022-11-30,12.53125,15.559166666666700,21.11666666666670,16.736666666666700,23.34958333333330,361.0445833333330,274.85,1028,84,3.09,75
2022-12-01,13.247083333333300,16.256666666666700,20.991666666666700,20.120833333333300,23.662916666666700,324.4683333333330,271.68,1027,84,4.63,100
2022-12-02,11.519166666666700,14.2425,44.77666666666670,17.035833333333300,25.491250000000000,303.60583333333300,270.13,1026,92,4.12,100
2022-12-03,14.943750000000000,18.135,26.290000000000000,18.078750000000000,24.204583333333300,323.63375000000000,273.94,1024,93,6.17,100
2022-12-04,12.515000000000000,14.9675,36.46291666666670,12.273333333333300,13.177083333333300,284.1345833333330,274.04,1023,88,7.2,100
2022-12-05,16.28291666666670,20.24958333333330,24.438333333333300,19.44375,22.38083333333330,338.79333333333300,275.06,1017,88,4.63,75
2022-12-06,60.720000000000000,66.5275,2.2791666666666700,32.82250000000000,55.94875000000000,844.8945833333330,273.95,1007,94,1.54,75
2022-12-07,11.58375,12.826666666666700,15.668750000000000,21.241250000000000,13.8675,383.9929166666670,273.27,1005,89,4.12,20
2022-12-08,11.143750000000000,13.525416666666700,28.86000000000000,22.745000000000000,16.345000000000000,329.75208333333300,273.48,1007,92,3.09,0
2022-12-09,20.635000000000000,23.81,13.86,28.615000000000000,17.52,405.55,273.3,1005,94,3.09,40
2022-12-10,14.145,16.1813636363636,22.6938636363637,20.842727272727300,17.2213636363637,366.861590909091,272.66,1006,90,3.6,100
2022-12-11,7.655,8.552727272727280,31.527727272727300,13.070454545454500,16.922727272727300,328.1731818181820,269.23,998,92,4.63,75
2022-12-12,4.789583333333330,6.009166666666670,50.57291666666670,12.647916666666700,13.799583333333300,288.58666666666700,272.04,1002,93,7.72,75
2022-12-13,8.90625,11.125416666666700,24.776250000000000,18.68208333333330,24.994583333333300,340.18375,266.89,1011,88,2.57,93
2022-12-14,25.74916666666670,30.45916666666670,11.41916666666670,31.260000000000000,47.365416666666700,498.4533333333330,268.29,1001,91,5.14,75
2022-12-15,48.82000000000000,56.75708333333330,5.463750000000000,37.165,87.01333333333330,728.90625,267.69,1015,88,2.06,40
2022-12-16,24.57875,27.404166666666700,22.66625,27.667916666666700,39.626250000000000,475.6458333333330,269.67,1012,91,4.63,75
2022-12-17,10.679166666666700,12.567916666666700,43.07875000000000,19.150000000000000,25.21291666666670,350.33625000000000,267.03,1028,93,5.14,100
2022-12-18,58.00041666666670,66.33875000000000,8.488750000000000,34.31583333333330,92.94458333333330,763.6754166666670,266.69,1039,97,3.6,100
2022-12-19,16.882916666666700,19.605000000000000,34.15333333333330,23.420000000000000,28.05416666666670,393.03375000000000,269.91,1022,80,4.63,0
2022-12-20,14.607916666666700,17.380416666666700,34.24333333333330,21.72041666666670,18.582500000000000,372.1720833333330,275.59,1014,82,1.54,0
2022-12-21,21.72833333333330,25.15375,24.527916666666700,26.825833333333300,20.852083333333300,415.70166666666700,275.47,1009,95,1.54,100
2022-12-22,21.374583333333300,24.791250000000000,19.9075,26.253750000000000,17.455000000000000,425.02,278.43,1001,91,2.57,75
2022-12-23,11.160833333333300,13.075833333333300,12.78375,22.220416666666700,18.385,369.80833333333300,278.32,1003,97,2.57,75
2022-12-24,23.32833333333330,26.19,0.6358333333333330,22.247500000000000,24.965000000000000,470.3604166666670,276.11,1013,97,2.06,75
2022-12-25,13.665,15.57,6.57,19.795,12.515,355.48,276.98,1017,97,3.6,100
2022-12-26,10.80590909090910,12.489545454545500,19.25090909090910,20.142272727272700,15.12681818181820,343.4968181818180,281.68,1009,94,3.6,40
2022-12-27,6.0925,7.5108333333333300,41.1575,14.172500000000000,10.65625,273.0104166666670,276.54,1020,84,5.14,0
2022-12-28,12.59708333333330,15.558750000000000,38.12541666666670,21.070833333333300,17.235833333333300,323.0770833333330,278.78,1011,76,4.12,75
2022-12-29,8.928333333333330,11.27875,47.17666666666670,17.39375,15.115000000000000,296.09666666666700,281.77,1007,75,2.57,0
2022-12-30,12.931250000000000,16.22791666666670,26.807500000000000,20.60666666666670,18.154583333333300,353.11791666666700,276.16,1014,89,2.24,78
2022-12-31,8.638750000000000,10.607083333333300,36.25708333333330,14.959583333333300,9.302916666666670,323.0766666666670,286.49,1010,80,5.14,0
2023-01-01,4.361250000000000,6.361250000000000,44.866666666666700,10.731250000000000,10.029583333333300,260.3533333333330,284.6,1016,73,2.57,0
2023-01-02,14.538333333333300,19.063333333333300,16.61208333333330,21.977500000000000,19.739583333333300,379.96000000000000,283.99,1010,81,5.14,0
2023-01-03,7.240416666666670,9.310833333333330,36.210000000000000,14.662083333333300,12.934166666666700,296.09666666666700,277.29,1017,77,5.14,75
2023-01-04,16.234166666666700,19.56125,32.164583333333300,21.385416666666700,24.5925,372.1716666666670,279.49,1004,93,6.17,75
2023-01-05,2.4425000000000000,3.0670833333333300,44.50916666666670,8.938750000000000,7.343333333333330,250.19916666666700,275.93,1010,84,11.32,75
2023-01-06,11.177500000000000,13.518333333333300,25.645,28.285,33.80875,359.9333333333330,273.81,1014,95,3.6,75
2023-01-07,24.009583333333300,28.57833333333330,6.815416666666670,27.603333333333300,28.10916666666670,462.0150000000000,277.94,1016,94,4.63,75
2023-01-08,9.738333333333340,11.854583333333300,31.471666666666700,14.566666666666700,11.729166666666700,298.3216666666670,276.06,1006,91,6.17,75
2023-01-09,16.597916666666700,19.225416666666700,23.171666666666700,20.127916666666700,17.77166666666670,351.58750000000000,279.42,1002,93,3.6,75
2023-01-10,28.50708333333330,32.94416666666670,3.534166666666670,24.404166666666700,32.14625,525.71375,275.53,1017,93,3.09,100
2023-01-11,41.67250000000000,46.04916666666670,12.612916666666700,24.905000000000000,48.24500000000000,608.7420833333330,276.92,1011,89,5.66,40
2023-01-12,11.032083333333300,13.59625,25.613750000000000,20.83416666666670,15.412916666666700,345.05041666666700,279.71,1009,83,5.14,0
2023-01-13,7.813333333333330,9.6225,41.50000000000000,19.907083333333300,14.780833333333300,323.9116666666670,280.92,1010,85,3.6,40
2023-01-14,7.759166666666670,10.008750000000000,30.845,16.663750000000000,11.844166666666700,302.7716666666670,277.28,1010,86,3.6,0
2023-01-15,4.172083333333330,5.2108333333333300,51.58875000000000,10.585000000000000,8.81875,273.01041666666700,277.7,1003,91,4.12,0
2023-01-16,12.88875,15.745833333333300,25.685833333333300,21.66333333333330,19.154166666666700,359.37583333333300,277.04,991,91,5.14,75
2023-01-17,18.65875,22.72666666666670,27.407500000000000,24.11833333333330,29.005000000000000,449.0812500000000,273.36,993,91,1.54,34
2023-01-18,18.22,21.354166666666700,14.514583333333300,28.096250000000000,27.762083333333300,460.0683333333330,274.52,999,94,3.6,75
2023-01-19,35.78833333333330,40.026666666666700,7.37625,34.10166666666670,42.20041666666670,647.8225000000000,274.28,1006,94,3.09,75
2023-01-20,21.232500000000000,24.320000000000000,29.06,25.683333333333300,37.39166666666670,456.3129166666670,274.1,1015,87,6.69,75
2023-01-21,5.947083333333330,6.980416666666670,34.19833333333330,10.962083333333300,9.631250000000000,301.93750000000000,274.66,1023,97,3.6,100
2023-01-22,13.847916666666700,15.614166666666700,35.897083333333300,13.045416666666700,12.991666666666700,311.1158333333330,273.92,1031,94,3.6,75
2023-01-23,23.73708333333330,27.600833333333300,21.887500000000000,22.577083333333300,27.055000000000000,398.1791666666670,274.42,1037,92,3.09,75
2023-01-24,59.229583333333300,69.14041666666670,1.3304166666666700,26.082916666666700,60.78208333333330,739.8916666666670,274.54,1037,92,2.06,75
2023-01-25,61.81416666666670,70.18833333333340,16.6225,38.013750000000000,96.20083333333330,786.7625000000000,272.6,1025,90,1.03,75
2023-01-26,61.47625000000000,70.6,10.852083333333300,38.42916666666670,85.12541666666670,782.4495833333330,272.95,1019,83,1.03,100
2023-01-27,58.52875000000000,67.71416666666670,7.126666666666670,38.21333333333330,86.54541666666670,774.6616666666670,273.36,1022,92,2.57,75
2023-01-28,14.550833333333300,17.500000000000000,12.870416666666700,21.727500000000000,25.177916666666700,397.48375000000000,272.13,1023,81,4.63,100
2023-01-29,8.852083333333330,10.977083333333300,48.56333333333330,13.772500000000000,15.034583333333300,295.67875000000000,273.4,1013,90,3.6,75
2023-01-30,7.948333333333330,9.009583333333330,49.24833333333330,13.255000000000000,10.532500000000000,283.7179166666670,275.25,1000,91,7.2,75
2023-01-31,3.711666666666670,5.665833333333330,51.78208333333330,10.502916666666700,9.912083333333330,265.4991666666670,274.95,1003,91,4.12,75
2023-02-01,2.863750000000000,3.750833333333330,49.18833333333330,11.056250000000000,8.727500000000000,265.7775,275.89,1001,88,4.63,75
2023-02-02,5.498333333333330,6.683333333333330,43.19875,14.904166666666700,12.537916666666700,295.1233333333330,273.48,1016,89,5.66,75
2023-02-03,7.206250000000000,9.149583333333330,40.95541666666670,18.225416666666700,21.31625,316.67875,272.46,1005,93,4.12,75
2023-02-04,8.569583333333330,10.305416666666700,35.59500000000000,14.758750000000000,22.78125,334.48125000000000,269.41,1031,83,4.12,0
2023-02-05,28.954583333333300,34.432916666666700,20.914583333333300,23.911666666666700,61.57666666666670,554.2233333333330,266.56,1037,87,1.54,0
2023-02-06,38.151666666666700,46.27541666666670,10.485833333333300,36.90083333333330,64.79083333333330,613.4704166666670,267.82,1039,88,1.03,40
2023-02-07,25.25583333333330,30.08875,27.60208333333330,27.182500000000000,38.19708333333330,445.32541666666700,272.33,1041,87,1.54,75
2023-02-08,71.02125,84.27166666666670,6.184583333333330,40.92666666666670,103.35375000000000,894.5454166666670,269.22,1042,86,2.57,0
2023-02-09,33.55041666666670,39.72750000000000,30.401250000000000,31.565833333333300,45.71708333333330,504.57333333333300,272.24,1030,69,3.09,0
2023-02-10,19.480833333333300,22.565,43.61625000000000,19.313750000000000,15.880416666666700,345.19041666666700,274.63,1029,88,4.12,75
2023-02-11,21.36375,23.455416666666700,46.16416666666670,14.3375,7.8862500000000000,304.85791666666700,277.04,1024,87,5.66,75
2023-02-12,20.756250000000000,24.66916666666670,41.673333333333300,23.86916666666670,36.65916666666670,445.32625,275.94,1032,89,4.63,100
2023-02-13,9.180833333333330,11.726666666666700,56.9375,13.09125,11.397500000000000,278.15458333333300,277.93,1029,78,5.66,75
2023-02-14,18.749583333333300,22.889166666666700,43.778750000000000,18.512916666666700,17.104166666666700,333.9241666666670,275.75,1032,90,3.09,75
2023-02-15,29.29291666666670,34.40708333333330,26.955416666666700,32.215833333333300,30.62708333333330,449.4979166666670,274.11,1024,90,1.54,100
2023-02-16,56.81833333333340,62.967083333333300,27.107083333333300,31.616666666666700,27.07041666666670,494.42,275.97,1016,86,4.12,98
2023-02-17,43.26416666666670,45.31708333333340,37.550416666666700,20.70625,12.805416666666700,390.94583333333300,282.07,1001,91,9.26,75
2023-02-18,1.98125,3.454166666666670,72.47875000000000,6.298333333333330,5.406666666666670,239.77000000000000,275.99,1006,89,5.66,75
2023-02-19,3.1558333333333300,4.224583333333330,64.31250000000000,8.404583333333330,7.736666666666670,258.2658333333330,273.81,1014,73,6.69,0
2023-02-20,5.447500000000000,6.550000000000000,59.217083333333300,10.357083333333300,7.740833333333330,260.3533333333330,280.26,998,90,12.86,75
2023-02-21,2.6750000000000000,4.706666666666670,68.69333333333330,7.522083333333330,7.272500000000000,248.11333333333300,277.49,1010,86,5.14,75
2023-02-22,10.392083333333300,13.334583333333300,35.85583333333330,21.474166666666700,26.577916666666700,362.01875000000000,273.05,1018,68,4.12,75
2023-02-23,12.925,17.990000000000000,21.1,22.875,28.37,408.89,275.39,1007,82,3.09,20
2023-02-24,10.2943181818182,13.460681818181800,29.8088636363637,20.1072727272728,20.4425,363.449090909091,276.4,992,88,1.54,20
2023-02-25,7.663636363636370,8.931363636363640,38.517727272727300,17.339545454545500,12.515000000000000,318.0081818181820,274.64,996,93,5.66,75
2023-02-26,9.2025,11.00625,42.69916666666670,18.67916666666670,24.112500000000000,357.84583333333300,273.6,1018,73,2.57,75
2023-02-27,40.26083333333330,46.376666666666700,35.318333333333300,31.237916666666700,83.57541666666670,669.3804166666670,271.41,1027,69,2.06,20
2023-02-28,105.54416666666700,121.46250000000000,9.741666666666670,56.921250000000000,158.74750000000000,1272.8379166666700,270.78,1026,82,1.54,7
2023-03-01,31.52416666666670,37.53083333333330,28.92041666666670,31.780833333333300,35.415833333333300,484.4066666666670,273.81,1022,89,0.0,83
2023-03-02,62.37666666666670,71.74833333333330,13.875833333333300,46.94,78.67791666666670,805.6745833333330,272.14,1017,91,2.06,12
2023-03-03,22.05125,26.698333333333300,43.16750000000000,25.53583333333330,23.146250000000000,408.3320833333330,272.91,1012,86,6.17,75
2023-03-04,15.900000000000000,18.045,56.145000000000000,12.125,6.05,292.06500000000000,270.81,1008,62,4.63,0
2023-03-05,5.870454545454550,7.505000000000000,70.7459090909091,11.99909090909090,12.877272727272700,292.51909090909100,270.07,1003,77,2.57,0
2023-03-06,12.23166666666670,14.764583333333300,45.32250000000000,23.62666666666670,23.285833333333300,357.98500000000000,272.87,999,93,2.57,75
2023-03-07,19.196666666666700,22.00125,39.23458333333330,21.849583333333300,29.85166666666670,416.5370833333330,276.84,991,77,6.17,75
2023-03-08,8.836666666666670,10.487083333333300,57.75708333333330,17.764166666666700,15.772916666666700,323.7725,273.58,995,93,2.57,75
2023-03-09,11.144583333333300,13.176250000000000,48.23500000000000,20.36375,21.87041666666670,351.03125,272.53,1000,86,3.6,100
2023-03-10,18.58458333333330,22.13625,34.88291666666670,22.951250000000000,22.2375,415.14625000000000,280.49,986,85,3.09,0
2023-03-11,8.722083333333340,9.989166666666660,47.838333333333300,12.370833333333300,8.613750000000000,310.56,272.53,1003,85,7.2,0
2023-03-12,8.28375,10.349166666666700,65.34833333333330,13.965833333333300,12.760416666666700,308.05750000000000,273.55,1010,81,2.57,0
2023-03-13,10.034583333333300,11.710833333333300,50.545416666666700,16.53625,13.371666666666700,315.2887500000000,283.49,999,76,4.63,20
2023-03-14,9.45375,11.369166666666700,65.05833333333330,12.948750000000000,11.89625,292.48,281.65,995,86,3.09,0
2023-03-15,8.74625,11.354583333333300,57.34708333333330,16.915,16.454166666666700,326.6925,273.67,1015,82,2.57,0
2023-03-16,25.952916666666700,31.850000000000000,32.70791666666670,27.428750000000000,38.64875000000000,493.3079166666670,273.77,1022,82,1.54,40
2023-03-17,29.315416666666700,35.88250000000000,41.37375,23.422083333333300,36.84041666666670,500.1225000000000,277.68,1020,63,6.17,0
2023-03-18,8.63,10.36125,74.8325,9.663750000000000,10.594583333333300,273.70416666666700,280.62,1016,53,3.09,0
2023-03-19,36.01916666666670,41.23833333333330,46.244583333333300,26.457916666666700,27.150416666666700,450.1937500000000,281.27,1014,64,1.54,0
2023-03-20,46.96333333333330,53.729166666666700,23.196250000000000,31.159583333333300,32.62375000000000,552.8320833333330,281.62,1013,89,4.12,75
2023-03-21,50.761666666666700,57.4575,16.719583333333300,25.504583333333300,43.76458333333330,710.5475,277.21,1014,92,1.54,15
2023-03-22,43.47666666666670,49.18958333333330,19.122916666666700,31.01625000000000,24.983750000000000,604.4304166666670,282.21,1008,85,3.09,0
2023-03-23,15.755000000000000,18.67625,50.9475,17.22458333333330,14.910833333333300,328.0850000000000,286.06,1006,77,2.57,0
2023-03-24,17.449583333333300,20.027916666666700,49.36958333333330,18.45,16.74833333333330,348.52791666666700,285.13,1001,88,4.12,75
2023-03-25,9.78,12.222500000000000,41.53666666666670,14.840000000000000,12.467083333333300,307.22166666666700,280.08,1001,90,1.54,20
2023-03-26,6.626521739130440,8.431304347826090,46.82608695652170,13.48,11.005217391304300,297.50565217391300,279.09,999,86,2.57,0
2023-03-27,14.087916666666700,17.725833333333300,39.224583333333300,18.346666666666700,19.870416666666700,378.42875000000000,273.23,1009,66,6.17,0
2023-03-28,11.35375,13.96208333333330,62.13291666666670,16.444583333333300,24.244583333333300,357.84666666666700,271.74,1018,74,5.14,0
2023-03-29,17.045,20.97208333333330,69.02041666666670,21.772500000000000,16.549166666666700,400.68375,277.41,1015,48,3.09,0
2023-03-30,24.235000000000000,27.765833333333300,50.33541666666670,27.860833333333300,22.555833333333300,412.9220833333330,282.27,1003,90,2.57,75
2023-03-31,7.658000000000000,8.948000000000000,37.8,8.629000000000000,4.578,282.05,282.81,995,92,3.09,40